Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Melanoma	2/72	0.0504637828415356	0.3061264400645299	0	0	5.78134110787172	17.265971584773993	MET;EGFR
KEGG_2021_Human	Non-small cell lung cancer	2/72	0.0504637828415356	0.3061264400645299	0	0	5.78134110787172	17.265971584773993	MET;EGFR
KEGG_2021_Human	Hepatocellular carcinoma	3/168	0.0521548749739569	0.3061264400645299	0	0	3.6991565135895033	10.92559793276955	SMARCA2;MET;EGFR
KEGG_2021_Human	Axon guidance	3/182	0.0632234541473578	0.3556319295788878	0	0	3.407418072913667	9.40815367723117	EFNB3;PTCH1;MET
KEGG_2021_Human	Transcriptional misregulation in cancer	3/192	0.0717418991703997	0.3622761658780192	0	0	3.225495009000164	8.498148268482408	HOXA10;MET;ETV5
KEGG_2021_Human	ECM-receptor interaction	2/88	0.071834354272908	0.3622761658780192	0	0	4.701945894636925	12.382068798517093	SV2A;LAMA3
KEGG_2021_Human	Thiamine metabolism	1/15	0.0724552331756038	0.3622761658780192	0	0	14.347763347763347	37.6598138369901	AK5
KEGG_2021_Human	Focal adhesion	3/201	0.0798258760090027	0.3672186185242195	0	0	3.077475788815995	7.779574331724068	LAMA3;MET;EGFR
KEGG_2021_Human	Primary bile acid biosynthesis	1/17	0.0817146326715556	0.3672186185242195	0	0	12.553030303030305	31.43934295429433	CYP39A1
KEGG_2021_Human	Prostate cancer	2/97	0.0849237360045432	0.3672186185242195	0	0	4.254564983888292	10.49176426482804	ETV5;EGFR
KEGG_2021_Human	Aldosterone synthesis and secretion	2/98	0.0864201908419545	0.3672186185242195	0	0	4.210034013605442	10.308411171595903	AGTR1;PRKD1
KEGG_2021_Human	Rap1 signaling pathway	3/210	0.0882888275783243	0.3672186185242195	0	0	2.94232780516958	7.141446532679638	PRKD1;MET;EGFR
KEGG_2021_Human	Glycosaminoglycan degradation	1/19	0.0908825145361798	0.3672186185242195	0	0	11.15712682379349	26.75688382123247	HPSE2
KEGG_2021_Human	Amoebiasis	2/102	0.0924846891098034	0.3672186185242195	0	0	4.040816326530612	9.62002061056518	GNAL;LAMA3
KEGG_2021_Human	PI3K-Akt signaling pathway	4/354	0.1017068829874571	0.3922979772373346	0	0	2.327380952380953	5.319602243253982	IL4R;LAMA3;MET;EGFR
KEGG_2021_Human	Renin-angiotensin system	1/23	0.1089472978360328	0.4085523668851232	0	0	9.1267217630854	20.232947516534363	AGTR1
KEGG_2021_Human	Butanoate metabolism	1/28	0.1310292553948657	0.4780797156299154	0	0	7.434717545828657	15.109834134055738	BDH2
KEGG_2021_Human	Purine metabolism	2/129	0.1362302303723226	0.4839758184279885	0	0	3.177406395629118	6.333870360024791	AK5;NME1
KEGG_2021_Human	SNARE interactions in vesicular transport	1/33	0.152569319997184	0.5149214549904962	0	0	6.271464646464646	11.79120788980768	VAMP2
KEGG_2021_Human	Base excision repair	1/33	0.152569319997184	0.5149214549904962	0	0	6.271464646464646	11.79120788980768	PCNA
KEGG_2021_Human	Mucin type O-glycan biosynthesis	1/36	0.165238740567014	0.5229535228217013	0	0	5.733044733044733	10.321566994169176	GCNT4
KEGG_2021_Human	Phospholipase D signaling pathway	2/148	0.1692391088589375	0.5229535228217013	0	0	2.761252446183953	4.905206802489739	AGTR1;EGFR
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	1/37	0.1694200671801256	0.5229535228217013	0	0	5.57351290684624	9.895070145641316	NR3C2
KEGG_2021_Human	Gastric cancer	2/149	0.1710136332671059	0.5229535228217013	0	0	2.7423295848951827	4.842986951998436	MET;EGFR
KEGG_2021_Human	Cushing syndrome	2/155	0.1817247564919734	0.5229535228217013	0	0	2.633986928104575	4.49163798449718	AGTR1;EGFR
KEGG_2021_Human	Nicotine addiction	1/40	0.1818400384456406	0.5229535228217013	0	0	5.144004144004144	8.768612919919887	GABRP
KEGG_2021_Human	Cytokine-cytokine receptor interaction	3/295	0.1835844377994191	0.5229535228217013	0	0	2.076825307160006	3.520386216789337	CCL14;IL4R;LIFR
KEGG_2021_Human	Bladder cancer	1/41	0.1859390303366049	0.5229535228217013	0	0	5.015151515151516	8.43717221072756	EGFR
KEGG_2021_Human	Vasopressin-regulated water reabsorption	1/44	0.1981144149654997	0.5454765713985784	0	0	4.664552501761804	7.551493311263548	VAMP2
KEGG_2021_Human	MicroRNAs in cancer	3/310	0.2025980581650802	0.5454765713985784	0	0	1.9738406259444572	3.151298284847128	MET;EGFR;TP63
KEGG_2021_Human	Tight junction	2/169	0.2070740009736848	0.5454765713985784	0	0	2.4114627887082976	3.797279950054776	PCNA;AMOTL1
KEGG_2021_Human	Pyruvate metabolism	1/47	0.2101094941683413	0.5454765713985784	0	0	4.359683794466403	6.801658146757973	ME3
KEGG_2021_Human	Malaria	1/50	0.2219269115603851	0.5566131813763266	0	0	4.092145949288806	6.1603458876211565	MET
KEGG_2021_Human	Human papillomavirus infection	3/331	0.2299435371782336	0.5566131813763266	0	0	1.8454865476489817	2.712720337235142	MAML2;LAMA3;EGFR
KEGG_2021_Human	Glycosaminoglycan biosynthesis	1/53	0.233569272224541	0.5566131813763266	0	0	3.8554778554778553	5.606931137649977	CHST3
KEGG_2021_Human	Fanconi anemia pathway	1/54	0.2374116024468537	0.5566131813763266	0	0	3.7825424051839143	5.43914439332398	UBE2T
KEGG_2021_Human	Neuroactive ligand-receptor interaction	3/341	0.2432068784343828	0.5566131813763266	0	0	1.7899713292258892	2.530738158825731	GABRP;THRB;AGTR1
KEGG_2021_Human	Pyrimidine metabolism	1/56	0.2450391435680432	0.5566131813763266	0	0	3.644628099173554	5.125576482532065	NME1
KEGG_2021_Human	Endometrial cancer	1/58	0.2525911479606718	0.5566131813763266	0	0	3.5163919900762006	4.8384959983786695	EGFR
KEGG_2021_Human	Notch signaling pathway	1/59	0.256339055642632	0.5566131813763266	0	0	3.4555903866248694	4.703937185372145	MAML2
KEGG_2021_Human	Viral myocarditis	1/60	0.2600683562676618	0.5566131813763266	0	0	3.396849854476973	4.574913980988086	DMD
KEGG_2021_Human	Cortisol synthesis and secretion	1/65	0.2784389392137884	0.5566131813763266	0	0	3.1306818181818183	4.00275356439037	AGTR1
KEGG_2021_Human	Inflammatory bowel disease	1/65	0.2784389392137884	0.5566131813763266	0	0	3.1306818181818183	4.00275356439037	IL4R
KEGG_2021_Human	Adipocytokine signaling pathway	1/69	0.2928096888806698	0.5566131813763266	0	0	2.9459298871063577	3.6182865561027495	ADIPOR1
KEGG_2021_Human	Renal cell carcinoma	1/69	0.2928096888806698	0.5566131813763266	0	0	2.9459298871063577	3.6182865561027495	MET
KEGG_2021_Human	Renin secretion	1/69	0.2928096888806698	0.5566131813763266	0	0	2.9459298871063577	3.6182865561027495	AGTR1
KEGG_2021_Human	p53 signaling pathway	1/73	0.3068970331118836	0.5566131813763266	0	0	2.781705948372615	3.2858706369655613	CCNB1
KEGG_2021_Human	Inositol phosphate metabolism	1/73	0.3068970331118836	0.5566131813763266	0	0	2.781705948372615	3.2858706369655613	INPP1
KEGG_2021_Human	PPAR signaling pathway	1/74	0.3103752378928968	0.5566131813763266	0	0	2.74346201743462	3.209777224050686	ME3
KEGG_2021_Human	Glioma	1/75	0.3138361616484454	0.5566131813763266	0	0	2.7062517062517064	3.1362323637249645	EGFR
KEGG_2021_Human	Pancreatic cancer	1/76	0.3172798893506643	0.5566131813763266	0	0	2.67003367003367	3.065121123308704	EGFR
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	1/77	0.3207065055587057	0.5566131813763266	0	0	2.6347687400318978	2.996335121708695	DMD
KEGG_2021_Human	Bacterial invasion of epithelial cells	1/77	0.3207065055587057	0.5566131813763266	0	0	2.6347687400318978	2.996335121708695	MET
KEGG_2021_Human	Coronavirus disease	2/232	0.3233415604981886	0.5566131813763266	0	0	1.7453416149068324	1.9705710590679104	AGTR1;EGFR
KEGG_2021_Human	Ras signaling pathway	2/232	0.3233415604981886	0.5566131813763266	0	0	1.7453416149068324	1.9705710590679104	MET;EGFR
KEGG_2021_Human	Synaptic vesicle cycle	1/78	0.3241160944299128	0.5566131813763266	0	0	2.600419782237964	2.929772078325152	VAMP2
KEGG_2021_Human	Chemical carcinogenesis	2/239	0.3361522419748238	0.5566131813763266	0	0	1.693188667872212	1.8458992510839436	KPNA2;EGFR
KEGG_2021_Human	ErbB signaling pathway	1/85	0.3475134368660721	0.5566131813763266	0	0	2.382876382876383	2.5185858334956643	EGFR
KEGG_2021_Human	Taste transduction	1/86	0.3507897886854045	0.5566131813763266	0	0	2.354723707664884	2.46673350535558	SCN3A
KEGG_2021_Human	Colorectal cancer	1/86	0.3507897886854045	0.5566131813763266	0	0	2.354723707664884	2.46673350535558	EGFR
KEGG_2021_Human	Insulin secretion	1/86	0.3507897886854045	0.5566131813763266	0	0	2.354723707664884	2.46673350535558	VAMP2
KEGG_2021_Human	Gap junction	1/88	0.3572937084833981	0.5566131813763266	0	0	2.3003599210495764	2.367523811703655	EGFR
KEGG_2021_Human	GABAergic synapse	1/89	0.3605214364245345	0.5566131813763266	0	0	2.2741046831955924	2.32005037808893	GABRP
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	1/89	0.3605214364245345	0.5566131813763266	0	0	2.2741046831955924	2.32005037808893	EGFR
KEGG_2021_Human	Hypertrophic cardiomyopathy	1/90	0.3637331156781473	0.5566131813763266	0	0	2.2484394506866416	2.273925239694265	DMD
KEGG_2021_Human	Morphine addiction	1/91	0.3669288252624231	0.5566131813763266	0	0	2.22334455667789	2.2290972080359737	GABRP
KEGG_2021_Human	Small cell lung cancer	1/92	0.3701086437867988	0.5566131813763266	0	0	2.1988011988011986	2.185517547233266	LAMA3
KEGG_2021_Human	Salivary secretion	1/93	0.3732726494349856	0.5566131813763266	0	0	2.1747913921826965	2.143139832163484	VAMP2
KEGG_2021_Human	GnRH signaling pathway	1/93	0.3732726494349856	0.5566131813763266	0	0	2.1747913921826965	2.143139832163484	EGFR
KEGG_2021_Human	Dilated cardiomyopathy	1/96	0.3826705658807354	0.5566131813763266	0	0	2.105794790005316	2.022786046627892	DMD
KEGG_2021_Human	Phosphatidylinositol signaling system	1/97	0.3857720948428521	0.5566131813763266	0	0	2.083754208754209	1.9847936202473104	INPP1
KEGG_2021_Human	Choline metabolism in cancer	1/98	0.3888581963975129	0.5566131813763266	0	0	2.062168072477351	1.947801335478516	EGFR
KEGG_2021_Human	Hematopoietic cell lineage	1/99	0.3919289465238684	0.5566131813763266	0	0	2.0410224695938983	1.9117741389719491	IL4R
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	1/100	0.394984420817951	0.5566131813763266	0	0	2.020304050607081	1.8766785261005492	AGTR1
KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	1/100	0.394984420817951	0.5566131813763266	0	0	2.020304050607081	1.8766785261005492	CCL14
KEGG_2021_Human	Chagas disease	1/102	0.4010498423953424	0.5566131813763266	0	0	1.98009800980098	1.8091552855878603	GNAL
KEGG_2021_Human	Longevity regulating pathway	1/102	0.4010498423953424	0.5566131813763266	0	0	1.98009800980098	1.8091552855878603	ADIPOR1
KEGG_2021_Human	Protein digestion and absorption	1/103	0.4040599390731852	0.5566131813763266	0	0	1.9605862547039017	1.776667673398047	COL11A1
KEGG_2021_Human	Parathyroid hormone synthesis, secretion and action	1/106	0.4130006611337857	0.5582760473903359	0	0	1.9042809042809044	1.6839671916127796	EGFR
KEGG_2021_Human	Th17 cell differentiation	1/107	0.4159512905205901	0.5582760473903359	0	0	1.886220697541452	1.654568493195685	IL4R
KEGG_2021_Human	Drug metabolism	1/108	0.4188872357630098	0.5582760473903359	0	0	1.8684980647597471	1.6258801725332537	NME1
KEGG_2021_Human	HIF-1 signaling pathway	1/109	0.4218085691393649	0.5582760473903359	0	0	1.851103628881407	1.5978794932003777	EGFR
KEGG_2021_Human	Toxoplasmosis	1/112	0.4304856163806702	0.5629076921970102	0	0	1.8008008008008007	1.517789408820894	LAMA3
KEGG_2021_Human	MAPK signaling pathway	2/294	0.4336474073221412	0.5629076921970102	0	0	1.3704221414593234	1.145019904936257	MET;EGFR
KEGG_2021_Human	AMPK signaling pathway	1/120	0.4529991952356669	0.5804372155473577	0	0	1.6790595025889143	1.3295883355209954	ADIPOR1
KEGG_2021_Human	Thyroid hormone signaling pathway	1/121	0.4557507025779253	0.5804372155473577	0	0	1.664983164983165	1.308359295077608	THRB
KEGG_2021_Human	Relaxin signaling pathway	1/129	0.4772750912018035	0.6021695075910606	0	0	1.560290404040404	1.1540879003160078	EGFR
KEGG_2021_Human	Dopaminergic synapse	1/132	0.4851275940329752	0.6040557089289585	0	0	1.5243272418844938	1.1026119616962	GNAL
KEGG_2021_Human	Vascular smooth muscle contraction	1/133	0.487719053875974	0.6040557089289585	0	0	1.512702785430058	1.0861444222602046	AGTR1
KEGG_2021_Human	Apelin signaling pathway	1/137	0.4979563925252978	0.6056226395577947	0	0	1.467914438502674	1.0234927306951356	AGTR1
KEGG_2021_Human	Estrogen signaling pathway	1/137	0.4979563925252978	0.6056226395577947	0	0	1.467914438502674	1.0234927306951356	EGFR
KEGG_2021_Human	Ubiquitin mediated proteolysis	1/140	0.5055012372413341	0.6093095270319652	0	0	1.4360148245040332	0.9796561960455776	MID1
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	1/143	0.5129338125908852	0.6127970327413231	0	0	1.4054630815194196	0.9382990468495096	LIFR
KEGG_2021_Human	Breast cancer	1/147	0.5226721271590139	0.6163940725851831	0	0	1.366680503666805	0.8867035673377484	EGFR
KEGG_2021_Human	Retrograde endocannabinoid signaling	1/148	0.5250764322021929	0.6163940725851831	0	0	1.357314643028929	0.874397623216168	GABRP
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	1/150	0.5298491312613169	0.6166347648299809	0	0	1.3389600705036946	0.8504578563729338	AGTR1
KEGG_2021_Human	Oxytocin signaling pathway	1/154	0.5392525329667543	0.6195975337703404	0	0	1.3036904997689311	0.8051218322041944	EGFR
KEGG_2021_Human	Non-alcoholic fatty liver disease	1/155	0.5415741406288901	0.6195975337703404	0	0	1.295159386068477	0.7942892672270463	ADIPOR1
KEGG_2021_Human	Hepatitis C	1/157	0.5461826679773242	0.619618993083519	0	0	1.2784252784252783	0.7731939126941498	EGFR
KEGG_2021_Human	Hepatitis B	1/162	0.557504289374834	0.6244975366547111	0	0	1.238408934061108	0.7235838652550021	PCNA
KEGG_2021_Human	Hippo signaling pathway	1/163	0.559734829149778	0.6244975366547111	0	0	1.2307020825539343	0.7141667289104645	CRB2
KEGG_2021_Human	cGMP-PKG signaling pathway	1/167	0.5685462179076766	0.6291290116191502	0	0	1.2008032128514057	0.6780607576727649	AGTR1
KEGG_2021_Human	Influenza A	1/172	0.5793152949258957	0.6358338602845197	0	0	1.1653966566247267	0.6361998227862873	KPNA2
KEGG_2021_Human	Chemokine signaling pathway	1/192	0.6197942035221659	0.6747759473830031	0	0	1.042307895711037	0.4986065202419767	CCL14
KEGG_2021_Human	Epstein-Barr virus infection	1/202	0.6385626197623779	0.6861302559679935	0	0	0.989949243680587	0.4440274137168498	RUNX3
KEGG_2021_Human	Diabetic cardiomyopathy	1/203	0.6403882389034606	0.6861302559679935	0	0	0.984998499849985	0.4389947847264882	AGTR1
KEGG_2021_Human	Human immunodeficiency virus 1 infection	1/212	0.656413360813253	0.6977112878897087	0	0	0.9425534970558668	0.3967816231519864	CCNB1
KEGG_2021_Human	cAMP signaling pathway	1/216	0.6633067349218524	0.6977112878897087	0	0	0.9248296922715528	0.3796590033348701	PTCH1
KEGG_2021_Human	Regulation of actin cytoskeleton	1/218	0.6667018973168327	0.6977112878897087	0	0	0.916212819438626	0.371443913003097	EGFR
KEGG_2021_Human	Human cytomegalovirus infection	1/225	0.6783202133943429	0.7044094523710485	0	0	0.8872655122655123	0.344379519525088	EGFR
KEGG_2021_Human	Thermogenesis	1/232	0.6895374384771322	0.7105920167512432	0	0	0.8600725873453147	0.3197184684889406	SMARCA2
KEGG_2021_Human	Shigellosis	1/246	0.7108229973595908	0.7248663526772627	0	0	0.8103483817769532	0.276597695305975	EGFR
KEGG_2021_Human	Parkinson disease	1/249	0.7151926743766817	0.7248663526772627	0	0	0.8004235907461714	0.2683046273648528	GNAL
KEGG_2021_Human	Endocytosis	1/252	0.7194969722870609	0.7248663526772627	0	0	0.7907360457161254	0.2603126474157279	EGFR
KEGG_2021_Human	Olfactory transduction	1/440	0.8924859861784817	0.8924859861784817	0	0	0.4477807689652792	0.0509325849939241	GNAL
