Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
WikiPathways_2019_Human	AMP-activated Protein Kinase (AMPK) Signaling WP1403	1/69	0.0668150987603724	0.102943077038332	0	0	15.411764705882351	41.70155664670343	CCNB1
WikiPathways_2019_Human	miRNA Regulation of DNA Damage Response WP1530	1/71	0.0686870333104677	0.102943077038332	0	0	14.969924812030076	40.09237540517205	CCNB1
WikiPathways_2019_Human	Arrhythmogenic Right Ventricular Cardiomyopathy WP2118	1/74	0.0714882479432861	0.102943077038332	0	0	14.352559480894016	37.865241152955655	DMD
WikiPathways_2019_Human	Signaling Pathways in Glioblastoma WP2261	1/82	0.0789190752282122	0.1036981444045932	0	0	12.929824561403509	32.8331213455501	MET
WikiPathways_2019_Human	Viral Acute Myocarditis WP4298	1/84	0.0807679353123666	0.1036981444045932	0	0	12.61699429296132	31.74656854741361	DMD
WikiPathways_2019_Human	Retinoblastoma Gene in Cancer WP2446	1/87	0.0835346163259223	0.1036981444045932	0	0	12.175030599755202	30.22444243789128	CCNB1
WikiPathways_2019_Human	Hair Follicle Development: Cytodifferentiation (Part 3 of 3) WP2840	1/87	0.0835346163259223	0.1036981444045932	0	0	12.175030599755202	30.22444243789128	RUNX3
WikiPathways_2019_Human	Pathways Regulating Hippo Signaling WP4540	1/98	0.0936115860195749	0.1123339032234899	0	0	10.788388497015736	25.553389086720664	MET
WikiPathways_2019_Human	Hippo-Merlin Signaling Dysregulation WP4541	1/120	0.1134506143347115	0.1276319411265504	0	0	8.784166298098187	19.117751070838278	MET
WikiPathways_2019_Human	Cell Cycle WP179	1/120	0.1134506143347115	0.1276319411265504	0	0	8.784166298098187	19.117751070838278	CCNB1
WikiPathways_2019_Human	TGF-beta Signaling Pathway WP366	1/132	0.1240973142667693	0.1353788882910211	0	0	7.974688629971876	16.64069686633284	MET
WikiPathways_2019_Human	Ectoderm Differentiation WP2858	1/138	0.1293750051979893	0.1369852996214004	0	0	7.623127160968114	15.589600539360342	DMD
WikiPathways_2019_Human	Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706	1/158	0.1467499768501904	0.1509428333316244	0	0	6.645323499832384	12.752541783227706	RUNX3
WikiPathways_2019_Human	Ras Signaling WP4223	1/184	0.1688453657431134	0.1688453657431134	0	0	5.693701466781708	10.127796623203372	MET
